Animal,Experiment,Box,phase,subphase,component,freezing,motion
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min03,73.78,7.86
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min04,61.28,19.3
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min05,54.67,24.15
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min06,7.89,116.64
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min07,21.39,78.75
13,220520_SEFL10K_traumatest_g5,1,traumatest,min,min08,14.78,140.12
13,220520_SEFL10K_traumatest_g5,1,traumatest,avg,avg,47.65,51.3
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min01,17.06,89.91
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min02,19.94,144.59
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min03,34.39,28.04
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min04,5.17,216.68
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min05,0,279.16
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min06,8.5,156.53
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min07,7.33,128.41
14,220520_SEFL10K_traumatest_g5,2,traumatest,min,min08,23.72,57.83
14,220520_SEFL10K_traumatest_g5,2,traumatest,avg,avg,14.75,137.64
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min01,55,27.05
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min02,88.56,3.48
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min03,85.56,3.35
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min04,85.83,3.38
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min05,85.83,5.07
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min06,78.61,11.34
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min07,42.72,66.72
15,220520_SEFL10K_traumatest_g5,3,traumatest,min,min08,4.67,180.42
15,220520_SEFL10K_traumatest_g5,3,traumatest,avg,avg,66.28,37.6
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min01,50.22,14.3
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min02,69.72,19.66
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min03,85.5,3.41
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min04,65.72,14.69
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min05,60.44,9.01
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min06,63.89,10.17
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min07,19.89,116.15
16,220520_SEFL10K_traumatest_g6,1,traumatest,min,min08,29.44,68.6
16,220520_SEFL10K_traumatest_g6,1,traumatest,avg,avg,55.93,32
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min01,43.72,22.73
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min02,67.11,4.81
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min03,66.44,8.3
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min04,16.44,70.37
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min05,9.61,80.77
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min06,6.06,105.83
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min07,10.22,157.1
17,220520_SEFL10K_traumatest_g6,2,traumatest,min,min08,1.72,195.97
17,220520_SEFL10K_traumatest_g6,2,traumatest,avg,avg,28.01,80.73
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min01,30.06,48.77
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min02,31.5,94.38
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min03,87.67,4.27
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min04,71.94,9.85
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min05,13.89,97.72
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min06,26.28,98.78
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min07,10.56,118.22
18,220520_SEFL10K_traumatest_g6,3,traumatest,min,min08,50.61,27.24
18,220520_SEFL10K_traumatest_g6,3,traumatest,avg,avg,40.47,62.4
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min01,31.22,21.34
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min02,71.61,5.02
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min03,34,24.09
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min04,46.17,24.52
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min05,24.39,49.09
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min06,12.17,69.39
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min07,0,188.02
19,220520_SEFL10K_traumatest_g7,1,traumatest,min,min08,5.61,149.99
19,220520_SEFL10K_traumatest_g7,1,traumatest,avg,avg,28.69,66.43
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min01,48.39,43.01
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min02,92.94,2.77
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min03,68.06,11.76
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min04,61.11,47.06
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min05,51.56,46.48
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min06,74.17,10.64
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min07,93.61,1.61
20,220520_SEFL10K_traumatest_g7,2,traumatest,min,min08,88.56,4.53
20,220520_SEFL10K_traumatest_g7,2,traumatest,avg,avg,72.7,20.98
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min01,74.67,16.38
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min02,88.83,2.91
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min03,52.11,37.75
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min04,65.06,16.06
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min05,59.28,22.97
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min06,15.06,125.3
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min07,18.06,99.92
21,220520_SEFL10K_traumatest_g7,3,traumatest,min,min08,21.39,79.67
21,220520_SEFL10K_traumatest_g7,3,traumatest,avg,avg,49.53,50.12
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min01,51.06,53.23
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min02,51.33,41.99
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min03,40.06,27.77
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min04,44.94,30.29
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min05,75.28,15.15
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min06,4.78,200.79
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min07,10.56,102.82
22,220520_SEFL10K_traumatest_g8,1,traumatest,min,min08,7.11,127.08
22,220520_SEFL10K_traumatest_g8,1,traumatest,avg,avg,36.01,74.89
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min01,13.5,44.03
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min02,21.78,54.68
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min03,28.67,78.31
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min04,48.44,40.99
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min05,47.89,47.63
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min06,20.72,86.91
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min07,30.94,113.85
23,220520_SEFL10K_traumatest_g8,2,traumatest,min,min08,16.78,105.05
23,220520_SEFL10K_traumatest_g8,2,traumatest,avg,avg,28.81,71.43
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min01,52.11,39.83
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min02,75.28,9.22
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min03,63.39,28.35
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min04,71.22,28.53
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min05,37.5,38.66
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min06,85.78,4.59
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min07,68.72,14.53
24,220520_SEFL10K_traumatest_g8,3,traumatest,min,min08,61.72,15.56
24,220520_SEFL10K_traumatest_g8,3,traumatest,avg,avg,64.5,22.41
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min01,74.89,4.7
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min02,86.5,3.45
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min03,92.78,1.84
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min04,83.22,4.41
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min05,81.44,5.83
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min06,64.28,14.59
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min07,65,19.42
25,220520_SEFL10K_traumatest_g9,1,traumatest,min,min08,5.44,112.97
25,220520_SEFL10K_traumatest_g9,1,traumatest,avg,avg,69.4,20.9
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min01,26.33,32.36
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min02,38.5,57.13
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min03,41.94,80.27
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min04,66.33,10.5
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min05,75.94,8.22
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min06,69.33,21.31
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min07,65,33.58
26,220520_SEFL10K_traumatest_g9,2,traumatest,min,min08,41.33,60.51
26,220520_SEFL10K_traumatest_g9,2,traumatest,avg,avg,53.41,37.99
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min01,51.67,44.11
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min02,94.44,2.48
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min03,77.5,13.88
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min04,65.5,12.48
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min05,46.94,31.66
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min06,80.11,9.29
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min07,84.39,14.86
27,220520_SEFL10K_traumatest_g9,3,traumatest,min,min08,84.61,14.74
27,220520_SEFL10K_traumatest_g9,3,traumatest,avg,avg,73.22,17.94
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min01,73,11.15
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min02,93.33,1.68
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min03,82.67,8.8
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min04,70.06,26.62
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min05,42.06,58.91
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min06,47.33,39.78
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min07,69.61,27.52
28,220520_SEFL10K_traumatest_g10,1,traumatest,min,min08,17.22,90.46
28,220520_SEFL10K_traumatest_g10,1,traumatest,avg,avg,62.08,33.11
1,220521_SEFL10K_mildstressor_g1,1,mildstressor,prepost,bl,0,411.48
1,220521_SEFL10K_mildstressor_g1,1,mildstressor,prepost,post,13.33,123.3
1,220521_SEFL10K_mildstressor_g1,1,mildstressor,startle,startle_pre,0,406.61
1,220521_SEFL10K_mildstressor_g1,1,mildstressor,startle,startle_startle,0,458.11
1,220521_SEFL10K_mildstressor_g1,1,mildstressor,startle,startle_post,0,276.41
2,220521_SEFL10K_mildstressor_g1,2,mildstressor,prepost,bl,0,336.77
2,220521_SEFL10K_mildstressor_g1,2,mildstressor,prepost,post,11,191.22
2,220521_SEFL10K_mildstressor_g1,2,mildstressor,startle,startle_pre,0,146.1
2,220521_SEFL10K_mildstressor_g1,2,mildstressor,startle,startle_startle,0,612.7
2,220521_SEFL10K_mildstressor_g1,2,mildstressor,startle,startle_post,0,394.58
3,220521_SEFL10K_mildstressor_g1,3,mildstressor,prepost,bl,0,433.99
3,220521_SEFL10K_mildstressor_g1,3,mildstressor,prepost,post,0,256.99
3,220521_SEFL10K_mildstressor_g1,3,mildstressor,startle,startle_pre,0,291.47
3,220521_SEFL10K_mildstressor_g1,3,mildstressor,startle,startle_startle,0,722.59
3,220521_SEFL10K_mildstressor_g1,3,mildstressor,startle,startle_post,0,191.59
4,220521_SEFL10K_mildstressor_g1,4,mildstressor,prepost,bl,0.57,342.28
4,220521_SEFL10K_mildstressor_g1,4,mildstressor,prepost,post,73.33,201.24
4,220521_SEFL10K_mildstressor_g1,4,mildstressor,startle,startle_pre,0,111.27
4,220521_SEFL10K_mildstressor_g1,4,mildstressor,startle,startle_startle,0,547.72
4,220521_SEFL10K_mildstressor_g1,4,mildstressor,startle,startle_post,0,670.57
5,220521_SEFL10K_mildstressor_g2,1,mildstressor,prepost,bl,0,380.68
5,220521_SEFL10K_mildstressor_g2,1,mildstressor,prepost,post,0,140.43
5,220521_SEFL10K_mildstressor_g2,1,mildstressor,startle,startle_pre,0,232.67
5,220521_SEFL10K_mildstressor_g2,1,mildstressor,startle,startle_startle,0,716.88
5,220521_SEFL10K_mildstressor_g2,1,mildstressor,startle,startle_post,0,249.89
6,220521_SEFL10K_mildstressor_g2,2,mildstressor,prepost,bl,0,512.41
6,220521_SEFL10K_mildstressor_g2,2,mildstressor,prepost,post,0,180.05
6,220521_SEFL10K_mildstressor_g2,2,mildstressor,startle,startle_pre,0,118.24
6,220521_SEFL10K_mildstressor_g2,2,mildstressor,startle,startle_startle,0,745.89
6,220521_SEFL10K_mildstressor_g2,2,mildstressor,startle,startle_post,0,85.54
7,220521_SEFL10K_mildstressor_g2,3,mildstressor,prepost,bl,0,473.88
7,220521_SEFL10K_mildstressor_g2,3,mildstressor,prepost,post,33.33,110.26
7,220521_SEFL10K_mildstressor_g2,3,mildstressor,startle,startle_pre,0,583.57
7,220521_SEFL10K_mildstressor_g2,3,mildstressor,startle,startle_startle,0,744.44
7,220521_SEFL10K_mildstressor_g2,3,mildstressor,startle,startle_post,0,307.84
8,220521_SEFL10K_mildstressor_g2,4,mildstressor,prepost,bl,0,494.56
8,220521_SEFL10K_mildstressor_g2,4,mildstressor,prepost,post,12.33,224.06
8,220521_SEFL10K_mildstressor_g2,4,mildstressor,startle,startle_pre,0,136.42
8,220521_SEFL10K_mildstressor_g2,4,mildstressor,startle,startle_startle,0,849.97
8,220521_SEFL10K_mildstressor_g2,4,mildstressor,startle,startle_post,41.11,52.17
9,220521_SEFL10K_mildstressor_g3,1,mildstressor,prepost,bl,5.61,341.05
9,220521_SEFL10K_mildstressor_g3,1,mildstressor,prepost,post,39,188.1
9,220521_SEFL10K_mildstressor_g3,1,mildstressor,startle,startle_pre,60,65.42
9,220521_SEFL10K_mildstressor_g3,1,mildstressor,startle,startle_startle,0,1002.7
9,220521_SEFL10K_mildstressor_g3,1,mildstressor,startle,startle_post,0,385.68
10,220521_SEFL10K_mildstressor_g3,2,mildstressor,prepost,bl,0,532.32
10,220521_SEFL10K_mildstressor_g3,2,mildstressor,prepost,post,0,310.27
10,220521_SEFL10K_mildstressor_g3,2,mildstressor,startle,startle_pre,0,255.79
10,220521_SEFL10K_mildstressor_g3,2,mildstressor,startle,startle_startle,0,934.38
10,220521_SEFL10K_mildstressor_g3,2,mildstressor,startle,startle_post,0,582.5
11,220521_SEFL10K_mildstressor_g3,3,mildstressor,prepost,bl,0,446.99
11,220521_SEFL10K_mildstressor_g3,3,mildstressor,prepost,post,11.33,329.33
11,220521_SEFL10K_mildstressor_g3,3,mildstressor,startle,startle_pre,0,634.33
11,220521_SEFL10K_mildstressor_g3,3,mildstressor,startle,startle_startle,0,1036.82
11,220521_SEFL10K_mildstressor_g3,3,mildstressor,startle,startle_post,0,739.18
12,220521_SEFL10K_mildstressor_g3,4,mildstressor,prepost,bl,0.56,414.4
12,220521_SEFL10K_mildstressor_g3,4,mildstressor,prepost,post,73.67,14.24
12,220521_SEFL10K_mildstressor_g3,4,mildstressor,startle,startle_pre,0,247.63
12,220521_SEFL10K_mildstressor_g3,4,mildstressor,startle,startle_startle,0,664.92
12,220521_SEFL10K_mildstressor_g3,4,mildstressor,startle,startle_post,88.89,8.06
13,220521_SEFL10K_mildstressor_g4,1,mildstressor,prepost,bl,0,320.84
13,220521_SEFL10K_mildstressor_g4,1,mildstressor,prepost,post,27.67,133.97
13,220521_SEFL10K_mildstressor_g4,1,mildstressor,startle,startle_pre,0,228.11
13,220521_SEFL10K_mildstressor_g4,1,mildstressor,startle,startle_startle,0,302.38
13,220521_SEFL10K_mildstressor_g4,1,mildstressor,startle,startle_post,45.56,80.13
14,220521_SEFL10K_mildstressor_g4,2,mildstressor,prepost,bl,0,480.44
14,220521_SEFL10K_mildstressor_g4,2,mildstressor,prepost,post,53.33,57.98
14,220521_SEFL10K_mildstressor_g4,2,mildstressor,startle,startle_pre,0,389.68
14,220521_SEFL10K_mildstressor_g4,2,mildstressor,startle,startle_startle,0,1126.27
14,220521_SEFL10K_mildstressor_g4,2,mildstressor,startle,startle_post,70,44.28
15,220521_SEFL10K_mildstressor_g4,3,mildstressor,prepost,bl,1.15,367.37
15,220521_SEFL10K_mildstressor_g4,3,mildstressor,prepost,post,0,167.84
15,220521_SEFL10K_mildstressor_g4,3,mildstressor,startle,startle_pre,0,220.56
15,220521_SEFL10K_mildstressor_g4,3,mildstressor,startle,startle_startle,0,968.52
15,220521_SEFL10K_mildstressor_g4,3,mildstressor,startle,startle_post,0,139.19
16,220521_SEFL10K_mildstressor_g4,4,mildstressor,prepost,bl,1.15,351.09
16,220521_SEFL10K_mildstressor_g4,4,mildstressor,prepost,post,0,121.01
16,220521_SEFL10K_mildstressor_g4,4,mildstressor,startle,startle_pre,0,588.1
16,220521_SEFL10K_mildstressor_g4,4,mildstressor,startle,startle_startle,0,916.52
16,220521_SEFL10K_mildstressor_g4,4,mildstressor,startle,startle_post,0,127.62
17,220521_SEFL10K_mildstressor_g5,1,mildstressor,prepost,bl,0,394.32
17,220521_SEFL10K_mildstressor_g5,1,mildstressor,prepost,post,0,190.75
17,220521_SEFL10K_mildstressor_g5,1,mildstressor,startle,startle_pre,0,343.1
17,220521_SEFL10K_mildstressor_g5,1,mildstressor,startle,startle_startle,0,562.37
17,220521_SEFL10K_mildstressor_g5,1,mildstressor,startle,startle_post,0,330.84
18,220521_SEFL10K_mildstressor_g5,2,mildstressor,prepost,bl,0.8,454.76
18,220521_SEFL10K_mildstressor_g5,2,mildstressor,prepost,post,26.67,100.8
18,220521_SEFL10K_mildstressor_g5,2,mildstressor,startle,startle_pre,0,213.62
18,220521_SEFL10K_mildstressor_g5,2,mildstressor,startle,startle_startle,0,1078.04
18,220521_SEFL10K_mildstressor_g5,2,mildstressor,startle,startle_post,78.89,43.54
19,220521_SEFL10K_mildstressor_g5,3,mildstressor,prepost,bl,0,410.23
19,220521_SEFL10K_mildstressor_g5,3,mildstressor,prepost,post,0,205.93
19,220521_SEFL10K_mildstressor_g5,3,mildstressor,startle,startle_pre,0,444.28
19,220521_SEFL10K_mildstressor_g5,3,mildstressor,startle,startle_startle,0,962.21
19,220521_SEFL10K_mildstressor_g5,3,mildstressor,startle,startle_post,0,151.56
20,220521_SEFL10K_mildstressor_g5,4,mildstressor,prepost,bl,1.54,424.77
20,220521_SEFL10K_mildstressor_g5,4,mildstressor,prepost,post,60.67,97.3
20,220521_SEFL10K_mildstressor_g5,4,mildstressor,startle,startle_pre,0,346.34
20,220521_SEFL10K_mildstressor_g5,4,mildstressor,startle,startle_startle,0,489.46
20,220521_SEFL10K_mildstressor_g5,4,mildstressor,startle,startle_post,0,206.7
21,220521_SEFL10K_mildstressor_g6,1,mildstressor,prepost,bl,0,425.36
21,220521_SEFL10K_mildstressor_g6,1,mildstressor,prepost,post,15.67,165.16
21,220521_SEFL10K_mildstressor_g6,1,mildstressor,startle,startle_pre,0,265.67
21,220521_SEFL10K_mildstressor_g6,1,mildstressor,startle,startle_startle,0,437.88
21,220521_SEFL10K_mildstressor_g6,1,mildstressor,startle,startle_post,0,107.3
22,220521_SEFL10K_mildstressor_g6,2,mildstressor,prepost,bl,0,428.88
22,220521_SEFL10K_mildstressor_g6,2,mildstressor,prepost,post,12.33,168.45
22,220521_SEFL10K_mildstressor_g6,2,mildstressor,startle,startle_pre,0,252.24
22,220521_SEFL10K_mildstressor_g6,2,mildstressor,startle,startle_startle,0,759.87
22,220521_SEFL10K_mildstressor_g6,2,mildstressor,startle,startle_post,0,228.13
23,220521_SEFL10K_mildstressor_g6,3,mildstressor,prepost,bl,4.28,406.27
23,220521_SEFL10K_mildstressor_g6,3,mildstressor,prepost,post,48.33,84.12
23,220521_SEFL10K_mildstressor_g6,3,mildstressor,startle,startle_pre,0,373.02
23,220521_SEFL10K_mildstressor_g6,3,mildstressor,startle,startle_startle,0,757.02
23,220521_SEFL10K_mildstressor_g6,3,mildstressor,startle,startle_post,0,195.19
24,220521_SEFL10K_mildstressor_g6,4,mildstressor,prepost,bl,1.3,429.74
24,220521_SEFL10K_mildstressor_g6,4,mildstressor,prepost,post,0,328.42
24,220521_SEFL10K_mildstressor_g6,4,mildstressor,startle,startle_pre,0,654.34
24,220521_SEFL10K_mildstressor_g6,4,mildstressor,startle,startle_startle,0,288.78
24,220521_SEFL10K_mildstressor_g6,4,mildstressor,startle,startle_post,0,262.66
25,220521_SEFL10K_mildstressor_g7,1,mildstressor,prepost,bl,2.44,319.21
25,220521_SEFL10K_mildstressor_g7,1,mildstressor,prepost,post,30.33,142.18
25,220521_SEFL10K_mildstressor_g7,1,mildstressor,startle,startle_pre,36.67,42.78
25,220521_SEFL10K_mildstressor_g7,1,mildstressor,startle,startle_startle,0,419.18
25,220521_SEFL10K_mildstressor_g7,1,mildstressor,startle,startle_post,0,214.69
26,220521_SEFL10K_mildstressor_g7,2,mildstressor,prepost,bl,0.59,428.7
26,220521_SEFL10K_mildstressor_g7,2,mildstressor,prepost,post,26.33,123.48
26,220521_SEFL10K_mildstressor_g7,2,mildstressor,startle,startle_pre,0,343.21
26,220521_SEFL10K_mildstressor_g7,2,mildstressor,startle,startle_startle,0,538.72
26,220521_SEFL10K_mildstressor_g7,2,mildstressor,startle,startle_post,43.33,184.33
27,220521_SEFL10K_mildstressor_g7,3,mildstressor,prepost,bl,0,432.4
27,220521_SEFL10K_mildstressor_g7,3,mildstressor,prepost,post,28.67,107.34
27,220521_SEFL10K_mildstressor_g7,3,mildstressor,startle,startle_pre,0,335.29
27,220521_SEFL10K_mildstressor_g7,3,mildstressor,startle,startle_startle,0,851.4
27,220521_SEFL10K_mildstressor_g7,3,mildstressor,startle,startle_post,0,113.14
28,220521_SEFL10K_mildstressor_g7,4,mildstressor,prepost,bl,1.72,374.55
28,220521_SEFL10K_mildstressor_g7,4,mildstressor,prepost,post,0,170.82
28,220521_SEFL10K_mildstressor_g7,4,mildstressor,startle,startle_pre,0,373.31
28,220521_SEFL10K_mildstressor_g7,4,mildstressor,startle,startle_startle,0,910.12
28,220521_SEFL10K_mildstressor_g7,4,mildstressor,startle,startle_post,0,182.56
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min01,8.78,213.15
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min02,25,136.28
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min03,15,131.8
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min04,2.94,207.66
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min05,15.56,186.8
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min06,13.06,180.51
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min07,27.72,166.67
1,220522_SEFL10K_sefltest_g1,1,sefltest,min,min08,10.5,130.25
1,220522_SEFL10K_sefltest_g1,1,sefltest,avg,avg,15.01,169.14
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min01,3.39,276.6
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min02,13.5,184.26
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min03,16.83,166.17
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min04,18,140.76
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min05,10.17,263.09
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min06,5.83,254.84
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min07,7.28,246.12
2,220522_SEFL10K_sefltest_g1,2,sefltest,min,min08,0,324.25
2,220522_SEFL10K_sefltest_g1,2,sefltest,avg,avg,9.38,232.01
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min01,0,316.89
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min02,2.11,210.34
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min03,9.33,164.91
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min04,8.06,203.06
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min05,9.22,224
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min06,4.17,211.34
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min07,5.28,283.89
3,220522_SEFL10K_sefltest_g1,3,sefltest,min,min08,4.5,250.69
3,220522_SEFL10K_sefltest_g1,3,sefltest,avg,avg,5.33,233.14
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min01,6.5,208.96
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min02,12.89,115.85
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min03,21.56,147.74
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min04,27.78,128.01
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min05,23.5,126
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min06,15.83,211.24
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min07,12.11,187.08
4,220522_SEFL10K_sefltest_g1,4,sefltest,min,min08,27.94,140.31
4,220522_SEFL10K_sefltest_g1,4,sefltest,avg,avg,18.51,158.15
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min01,7.67,225.87
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min02,18.5,147.17
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min03,15.44,203.73
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min04,33.06,129.71
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min05,24.78,165.13
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min06,33.11,111.22
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min07,44.33,88.04
5,220522_SEFL10K_sefltest_g2,1,sefltest,min,min08,30.78,133.85
5,220522_SEFL10K_sefltest_g2,1,sefltest,avg,avg,26.11,150.59
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min01,0,338.61
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min02,5.5,222.89
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min03,2.11,295.47
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min04,4.22,231.06
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min05,3.5,239.75
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min06,8.17,263.16
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min07,1.67,262.43
6,220522_SEFL10K_sefltest_g2,2,sefltest,min,min08,12.5,213.52
6,220522_SEFL10K_sefltest_g2,2,sefltest,avg,avg,4.71,258.36
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min01,5.06,296.26
